,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta
1454,0.2,3.5,96.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1455,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.5,0.0
1459,0.0,0.0,80.0,0.0,0.0,0.0,5.5,0.0,14.5,0.0,0.0,0.0
1463,0.0,0.0,91.5,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1464,0.0,0.0,85.0,0.0,13.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0
1469,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0,1.0,0.0
1473,0.0,0.0,87.2,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.8
1475,0.0,0.0,81.5,0.0,0.0,4.0,0.0,0.0,14.5,0.0,0.0,0.0
1480,0.0,0.0,81.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1501,0.1,0.0,85.9,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,0.0,0.0,85.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1527,0.0,1.5,96.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,3.0,12.5,0.0,0.0
1552,0.0,0.0,88.5,9.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
1553,0.0,0.0,74.7,0.0,0.0,0.0,0.0,0.8,0.0,24.5,0.0,0.0
1554,0.0,2.0,92.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
1555,0.0,0.0,84.4,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
1556,0.0,4.5,94.8,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
1558,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0
1560,0.0,0.0,84.2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
1563,0.0,0.0,90.6,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1576,0.0,0.0,80.5,0.0,18.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1578,0.0,0.0,79.5,0.0,0.0,0.0,6.0,0.0,14.5,0.0,0.0,0.0
1581,0.0,0.0,92.0,7.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1587,0.0,0.0,86.1,0.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1588,0.0,0.0,87.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1594,0.5,0.0,83.5,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1599,0.2,0.0,92.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,0.0,0.0,87.0,0.0,0.0,2.5,0.0,0.0,10.5,0.0,0.0,0.0
1624,0.0,0.0,80.0,0.0,18.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
1631,0.7,0.0,89.3,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1637,0.0,0.0,79.8,0.0,20.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1641,0.0,0.0,92.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
1650,0.0,0.0,88.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1663,0.0,0.0,94.7,5.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
1671,0.0,0.0,94.0,5.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1674,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,3.5,0.0
1680,0.0,0.0,86.8,0.0,13.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
1687,0.0,0.0,87.1,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
1691,0.0,0.0,89.0,0.0,0.0,0.0,1.5,0.0,9.5,0.0,0.0,0.0
1696,0.0,0.0,91.5,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,0.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,4.5,21.0,0.0,0.0
1698,0.0,4.5,93.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
1705,0.6,3.5,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,0.0,0.5,84.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1712,0.0,0.0,73.9,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.1
1713,0.0,0.0,80.0,0.0,19.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1720,0.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
1721,0.2,0.0,93.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726,0.0,0.0,87.7,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.8
1731,0.0,0.0,81.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1732,0.0,0.0,95.0,4.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
1733,0.0,3.0,93.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,0.0,0.0,89.7,0.0,0.0,0.0,0.0,0.3,10.0,0.0,0.0,0.0
1747,0.0,3.0,94.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751,0.0,0.0,95.5,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1753,0.0,0.0,90.5,5.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1757,0.0,0.0,93.5,4.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1767,0.0,0.0,88.7,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8
1773,0.0,0.0,80.9,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6
1775,0.0,0.0,88.5,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
1790,0.0,4.0,95.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
1793,0.1,0.0,92.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,0.7,0.0,92.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,0.0,0.0,92.5,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,0.0,0.0,78.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0
1810,0.1,0.0,95.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,0.0,0.0,87.4,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.6
1812,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,0.5,20.0,0.0,0.0
1815,0.0,0.0,90.0,5.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
1833,0.0,0.5,89.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,0.5,0.0,80.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,0.0,0.0,93.5,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,0.0,0.0,86.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,0.2,0.0,89.3,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
1858,0.9,0.0,90.6,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,0.0,0.0,91.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1867,0.0,0.0,81.0,0.0,18.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1887,0.0,2.0,90.5,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0
1889,0.0,0.0,91.0,7.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
1896,0.9,4.5,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,0.0,0.0,88.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
1917,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,8.0,0.0
1918,0.0,0.0,86.5,0.0,0.0,0.0,3.0,0.0,10.5,0.0,0.0,0.0
1919,0.0,0.0,84.5,0.0,0.0,3.0,0.0,0.0,12.5,0.0,0.0,0.0
1923,0.0,0.0,88.5,0.0,3.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1926,0.0,0.0,84.8,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7
1927,0.0,4.5,95.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1935,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0
1937,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,6.0,0.0
1951,0.0,0.0,88.0,0.0,11.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1953,0.0,0.0,91.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
1958,0.0,3.5,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
1960,0.0,0.0,84.7,0.0,15.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
1964,0.7,0.0,89.8,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,0.0,0.0,85.6,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
1980,0.9,0.0,91.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,0.0,0.0,74.5,0.0,0.0,0.0,0.0,0.0,0.5,25.0,0.0,0.0
1985,0.0,0.0,83.7,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
1987,0.0,0.0,89.2,0.0,10.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
1990,0.0,4.5,95.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
1995,0.0,0.0,73.0,0.0,0.0,0.5,0.0,0.0,0.0,26.5,0.0,0.0
1998,0.0,0.0,92.0,1.5,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0
2001,0.0,0.0,93.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2005,0.0,0.0,84.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
2021,0.0,0.0,88.0,0.0,10.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0
2039,0.0,0.0,91.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2043,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0
2044,0.0,2.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0
2046,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0
2047,0.8,0.0,89.7,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0
2057,0.0,0.0,84.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
2059,0.0,0.0,92.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2060,0.0,0.0,80.3,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2063,0.0,0.0,81.9,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2064,0.5,4.0,95.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,0.0,0.0,89.4,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.1
2069,0.8,0.0,93.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,0.0,0.0,88.4,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2078,0.3,4.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2085,0.5,3.5,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2087,0.0,0.0,90.5,0.0,8.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
2088,0.0,1.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,0.0,0.0,91.5,6.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0
2093,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,12.5,1.0,0.0,0.0
2099,0.0,4.5,92.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2103,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.5
2126,0.0,0.0,91.9,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2129,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.5,0.0
2153,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,8.5,0.0
2157,0.0,0.0,90.0,0.0,9.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2159,0.0,0.0,86.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
2162,0.0,0.0,90.6,8.5,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
2172,0.0,0.0,84.5,0.0,0.0,1.5,0.0,0.0,14.0,0.0,0.0,0.0
2174,0.0,0.0,86.8,0.0,0.0,0.0,0.0,0.7,12.5,0.0,0.0,0.0
2178,0.0,4.0,95.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2198,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0
2199,0.0,0.0,86.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
2210,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.5
2211,0.0,4.0,95.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2213,0.0,0.0,82.0,0.0,0.0,0.0,4.5,0.0,13.5,0.0,0.0,0.0
2216,0.0,0.0,92.8,7.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2226,0.0,0.0,91.0,4.5,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0
2233,0.0,3.0,95.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2235,0.0,0.0,93.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2239,0.0,0.0,85.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
2242,0.0,0.0,91.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2243,0.0,4.5,95.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2249,0.0,4.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
2250,0.0,0.0,74.3,0.0,0.0,0.0,0.0,0.7,0.0,25.0,0.0,0.0
2252,0.0,0.0,85.7,0.0,14.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2254,0.0,0.0,74.1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.9
2257,0.0,0.0,80.5,0.0,0.0,0.0,6.5,0.0,13.0,0.0,0.0,0.0
2277,0.0,0.0,90.2,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2285,0.0,0.0,86.5,1.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,0.0,0.0,77.3,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.7
2306,0.5,4.5,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,0.0,0.0,78.5,0.0,0.0,0.0,7.5,0.0,14.0,0.0,0.0,0.0
2313,0.0,0.0,75.5,0.0,0.0,0.0,10.0,0.0,14.5,0.0,0.0,0.0
2321,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,10.0,4.5,0.0,0.0
2323,0.0,3.5,95.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2329,0.0,4.5,90.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
2330,0.5,0.0,89.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2332,0.0,4.5,94.7,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
2335,0.0,2.5,95.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2344,0.0,3.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2347,0.0,4.5,85.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2351,0.0,0.0,88.5,0.0,11.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2357,0.0,0.0,76.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0
2359,0.0,0.0,85.5,0.0,10.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2361,0.0,0.0,88.8,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7
2367,0.0,0.0,90.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
2386,0.0,1.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0
2388,0.0,1.5,94.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,0.0,0.0,85.9,0.0,14.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2398,0.0,0.0,88.5,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,0.0,0.0,81.5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.5,0.0
2405,0.0,3.5,96.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2410,0.0,3.0,96.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2413,0.0,3.5,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2418,0.0,0.0,94.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2419,0.0,2.0,92.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2426,0.0,0.0,82.5,0.0,0.0,0.0,3.5,0.0,14.0,0.0,0.0,0.0
2427,0.0,4.0,95.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2428,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,7.0,13.5,0.0,0.0
2431,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,2.5,13.5,0.0,0.0
2433,0.0,0.0,80.0,0.0,0.0,0.0,6.5,0.0,13.5,0.0,0.0,0.0
2451,0.0,0.0,75.5,0.0,20.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2465,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,1.5,24.5,0.0,0.0
2482,0.0,0.0,76.6,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.4
2491,0.0,2.5,93.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,0.0,0.0,73.3,0.0,0.0,0.0,0.0,0.7,0.0,26.0,0.0,0.0
2496,0.0,0.0,93.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
2498,0.0,0.0,84.0,0.0,12.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0
2499,0.0,0.0,84.0,6.5,0.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0
2519,0.0,0.0,77.2,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.8
2520,0.0,0.0,75.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,0.0,0.0,82.5,0.0,15.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2526,0.0,0.0,87.5,0.0,10.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2533,0.7,0.0,91.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2536,0.0,0.0,95.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2542,0.0,0.0,81.5,0.0,3.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0
2543,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.5,0.0,23.5,0.0,0.0
2552,0.0,0.0,93.2,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2561,0.0,0.0,82.5,0.0,3.5,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2565,0.0,0.0,83.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2567,0.0,0.0,92.5,5.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
2576,0.0,0.0,80.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2578,0.0,0.0,89.5,3.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,0.0,4.0,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2585,0.0,0.0,92.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2610,0.0,4.0,88.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2613,0.0,0.0,77.8,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.7
2620,0.0,0.0,94.9,5.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2627,0.0,0.0,88.5,0.0,1.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
2633,0.0,0.0,90.0,1.5,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0
2635,0.0,3.5,95.9,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2649,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0
2651,0.0,1.0,85.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2652,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.5,0.0
2662,0.0,0.0,88.7,0.0,11.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0
2668,0.0,0.0,90.5,6.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2677,0.0,0.0,77.8,0.0,0.0,0.0,0.0,0.7,0.0,21.5,0.0,0.0
2688,0.0,3.5,96.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2700,0.0,0.0,92.5,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2703,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,12.0,3.5,0.0,0.0
2717,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,5.5,0.0
2718,0.0,0.0,81.5,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
2719,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.5,0.0
2726,0.7,0.0,82.3,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2728,0.0,0.0,92.0,0.0,4.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0
2729,0.0,0.0,84.9,0.0,14.5,0.0,0.0,0.6,0.0,0.0,0.0,0.0
2730,0.0,0.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0
2736,0.0,0.0,87.3,0.0,0.0,0.0,0.0,0.7,12.0,0.0,0.0,0.0
2756,0.0,4.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2758,0.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2768,0.0,4.0,95.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2771,0.0,0.0,86.4,0.0,13.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
2773,0.0,0.0,91.0,8.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2775,0.0,3.0,95.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2785,0.0,0.0,85.5,0.0,0.0,0.0,2.5,0.0,12.0,0.0,0.0,0.0
2795,0.0,0.0,87.3,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.7
2796,0.0,0.0,82.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
2797,0.0,3.0,96.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
2799,0.0,0.0,95.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2814,0.0,0.0,86.6,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2817,0.0,0.0,86.0,0.0,0.0,0.0,2.5,0.0,11.5,0.0,0.0,0.0
2824,0.0,0.0,89.5,4.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2826,0.0,0.0,89.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2833,0.0,0.0,79.6,0.0,20.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2837,0.0,0.0,73.6,0.0,0.0,0.0,0.0,0.9,0.0,25.5,0.0,0.0
2839,0.0,0.0,93.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2842,0.0,0.5,88.5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2845,0.0,0.0,90.2,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.3
2856,0.0,0.0,87.6,0.0,11.5,0.0,0.0,0.9,0.0,0.0,0.0,0.0
2871,0.0,0.0,82.5,0.0,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
2880,0.0,0.0,75.7,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.8
2885,0.4,0.0,80.6,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,0.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
2898,0.0,4.0,94.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2899,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
2902,0.4,0.0,85.6,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,0.0,0.0,73.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
2909,0.0,0.5,78.5,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
2917,0.0,0.0,83.5,0.0,0.0,0.0,6.0,0.0,10.5,0.0,0.0,0.0
2935,0.0,0.0,77.5,0.0,19.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2938,0.0,0.0,94.5,5.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
2942,0.0,0.0,74.7,0.0,0.0,0.0,0.0,0.3,0.0,25.0,0.0,0.0
2959,0.0,0.0,79.0,0.5,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0
2967,0.0,0.0,79.5,0.0,13.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2982,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.5,0.0
2986,0.0,0.0,95.4,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2992,0.6,4.5,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
